235586|0
23506100|0
23507100|0
2357164|38
2357166|28
235786|56
23508100|0
23509100|5
2401126|48
2401386|194
240112126|7
240112386|15
240114126|17
24011438612|4
24034126|184
24034386|80
24058126|120
24058386|85
24078126|152
24078386|132
8400100|2000
8400125|28
8400160|1784
8400200|547
8400250|1221
8400315|15
8400400|888
8400500|452
8400630|60
14103130200|0
14104145220|1
8500034|30
8500058|30
8500916|28
8100050|8
8150050|155
8100055|8
8100060|310
8150060|169
8100065|80
8100070|300
8150070|1192
8150075|0
8100080|0
8150080|171
8100085|72
8150085|50
8100090|0
8150090|0
8100001|0
8150001|0
8200001|0
8200001O|0
8100100|315
8150100|3584
8300100|40
8100110|2372
8150110|153
8100120|1688
8150120|1980
8100125|88
8150125|2412
8100130|1816
8150130|664
8300130|0
8300130T|0
8100140|312
8150140|2144
8300140|0
8100150|7273
8150150|0
8300150|0
8100160|1912
8150160|1848
8100170|141
8150170|1241
8100180|919
8150180|288
8300180|0
8100190|1880
8150190|0
8201116|7
8201116O|12
820112|16
820112O|0
8201132|0
820114CM4|0
820114|5
820114O|0
820118CM4|0
820118|5
81011116|0
82011316|15
82011516|0
8201316|0
820134|0
820138|38
8201516|0
8201516O|0
820158|0
8201716|18
820178|3
8201916|0
8100116|320
8150116|95
8100012|0
8150012|0
8200012|0
8200012O|0
8100132|712
8150132|528
8100014|0
8150014|0
8300014|0
8100018|15
8150018|772
8101000|0
8101000O|0
8151000|0
8301000|9
8301000T|10
8251000|0
8201000|16
8201000O|48
8201000T|12
8101010|248
8151010|228
8101020|341
8151020|369
8251020|0
8201020|32
8151025|60
8101030|98
8151030|189
8101040|408
8151040|362
8201040|16
8101050|0
8151050|0
8301050|65
8301050T|199
8251050|0
8201050|21
8101060|225
8151060|142
8101070|204
8151070|172
8151075|4
8101080|48
8151080|120
8101090|221
8151090|68
8101100|13
8151100|0
8301100|33
8301100T|136
8201100|7
8201100T|0
8101110|347
8151110|100
8101120|0
8151120|150
8151125|68
8101130|200
8151130|138
8101140|264
8151140|232
8101150|70
8151150|0
8301150|37
8301150T|85
8251150|0
8201150|0
8201150O|31
8201150T|62
8101160|222
8151160|264
8101170|191
8151170|204
8151175|77
8101180|60
8151180|220
8301180|9
8101190|154
8151190|68
8101116|7
8151116|38
8201116|21
8101132|42
8151132|4
8101164|5
8151164|348
8101200|0
8151200|0
8301200|95
8301200T|196
8201200|55
8201200T|0
8101210|100
8151210|201
8101220|52
8151220|130
8251220|0
8151225|4
8101230|141
8151230|67
8101240|133
8151240|183
8101250|46
8151250|0
8301250|128
8301250T|86
8251250|0
8201250|16
8201250T|7
8101260|167
8151260|79
8101270|0
8151270|0
8151275|64
8201275|0
8201275O|0
8101280|80
8151280|101
8101290|0
8151290|0
8101300|170
8151300|3
8301300|24
8301300T|48
8251300|0
8201300|66
8201300O|35
8201300T|15
8101310|53
8151310|59
8101320|2
8151320|66
8101330|78
8151330|70
8101340|75
8151340|61
8101350|2
8151350|0
8301350|29
8201350|21
8201350T|16
8101360|42
8151360|0
8101370|49
8151370|0
8101380|49
8151380|0
8101390|50
8151390|34
8101316|0
8151316|0
8101332|0
8151332|0
8101364|0
8151364|0
8101400|0
8151400|0
8301400|10
8301400T|0
8201400|0
8201400O|19
8201400T|4
8101450|8
8151450|5
8301450|9
8301450T|64
8201450|77
8101475|0
8151475|238
8101500|0
8151500|0
8301500|40
8301500T|1
8251500|0
8201500|0
8201500O|0
8101550|0
8151550|0
8251550|0
8201550|44
8201550T|17
8101580|0
8101516|82
8151516|60
8201516O|12
8101532|8
8151532|16
8101564|0
8151564|0
8101600|0
8151600|2
8301600|0
8251600|0
8201600|60
8201600T|0
8101650|1
8151650|0
8251650|0
8201650|56
8201650O|12
8201650T|38
8101700|0
8151700|0
8251700|0
8201700|68
8201700O|2
8101750|0
8151750|0
8251750|0
8201750|5
8201750T|0
8101732|8
8151732|2
8101764|0
8151764|0
8101800|0
8151800|0
8201800|0
8201800O|24
8201800T|4
8101850|0
8151850|0
8201850|24
8201850T|5
8201870O|1
8101900|0
8151900|0
8251900|0
8201900|18
8201900O|8
8201900T|60
8101950|0
8151950|0
8201950|0
8201950O|24
8201950T|71
8101932|0
8101964|24
8151964|0
8200002|0
8100200|17262
8100200O|0
8150200|0
8300200|883
8300200T|72
8100210|1580
8150210|3538
8100220|1500
8150220|2084
8150225|184
8100230|1408
8150230|1177
8100240|2825
8150240|373
8300240|128
8100250|11540
8150250|17276
8300250|176
8300250T|88
8100260|1643
8150260|806
8100270|1074
8150270|2285
8150275|0
8100280|2733
8150280|2727
8300280|69
8100290|4496
8150290|1857
820214|2
820218|0
8202316|0
820238|1
8202516|0
8102000|0
8152000|0
8252000|0
8202000|0
8202000O|20
8202000T|0
8102050|44
8152050|1
8202050|5
8202050O|22
8202050T|0
8102100|0
8152100|2
8252100|0
8202100|32
8202100T|2
8102150|0
8152150|0
8252150|0
8202150|22
8102164|0
8152164|63
8102200|0
8152200|0
8202200|0
8202200T|0
8102250|0
8152250|0
8202250|28
8102300|0
8152300|0
8252300|0
8202300|0
8102350|0
8152350|7
8252350|0
8252350O|0
8202350|6
8202350T|0
8102364|8
8152364|0
8102400|0
8152400|0
8202400|0
8202400T|12
8102450|0
8152450|45
8202450|28
8102500|1
8152500|0
8202500|0
8202500T|0
8202550|12
8102564|27
8152564|657
8252600|0
8202600|0
8202600O|0
8202600T|0
8202650|12
8202700|0
8202700T|0
8202750|0
8202750O|4
8102764|130
8152764|344
8202800|1
8202800T|10
8202850|16
8202900|7
8202900T|0
8202950|2
8202950O|16
8102964|196
8152964|360
8100300|0
8150300|170
8300300|314
8300300T|228
8100310|1715
8150310|2555
8100320|14089
8150320|9724
8300320|0
8100325|0
8150325|3
8100330|860
8150330|6393
8100335|0
8100340|254
8150340|16
8100350|0
8100350O|0
8150350|0
8300350|46
8300350T|15
8100360|2416
8150360|3272
8100370|12472
8150370|12801
8150375|28161
8100380|2852
8150380|492
F1101079|0
8100390|5173
8150390|2926
8100316|0
8150316|0
8100332|1555
8150332|370
8100034|0
8150034|0
8200034|4
8200034O|40
8100364|2680
8150364|0
8100038|20
8150038|17
8200038|11
8203000|0
8203000O|42
8203000T|44
8203050|4
8203100|10
8203100T|14
8203150|4
8103164|204
8153164|262
8203200|2
8203200O|0
8203200T|1
8203250|1
8203300|0
8203300O|32
8203300T|14
8203350|4
8203400|8
8203450|10
8203500|0
8203500T|0
8203550|1
8203600|0
8203600T|0
8203650|6
8203700|35
8203700O|4
8203700T|0
8203750|3
8203800|0
8203800O|0
8203800T|0
8203850|4
8203900|5
8203950|1
8100400|0
8150400|0
8300400|91
8300400T|731
F1101086|0
8100410|2688
8150410|0
8300410|67
8100420|182
8150420|0
8300420|48
8100425|0
8150425|0
8100430|1064
8150430|736
8100440|1738
8150440|2265
8100450|0
8150450|0
8300450|488
8300450T|743
8100460|1252
8150460|546
8100470|1531
8150470|2380
8150475|5032
8100480|984
8150480|1128
8100490|57
8150490|956
8204000|0
8204050|6
8204100|5
8204100T|4
8204150|17
8104164|0
8204200|7
8204250|13
8204300|11
8204300O|1
8204300T|9
8204350|0
8104364|0
8204400|13
8204450|0
8204500|10
8204550|0
8104564|0
8204600|3
8204650|0
8204700|3
8204700T|2
8204750|0
8204800|12
8204850|0
8204900|2
8204950|0
8100500|5
8100500O|0
8150500|0
8300500|0
8300500T|458
8250500|0
8100510|1020
8150510|0
8100520|2167
8150520|1785
8300520|104
8150525|2380
8100530|3
8150530|840
8100540|920
8150540|1156
8100550|535
8150550|0
8300550|366
8300550T|284
8100560|1292
8150560|671
8300560|56
8100570|1092
8150570|35
8150575|608
8150675|1335
8100580|1536
8150580|1325
8100590|795
8150590|860
8100516|0
8150516|0
8100532|30614
8150532|1969
8100564|1121
8150564|0
8100058|0
8150058|0
8200058|4
8205000|0
8205000T|1
8205100|6
8205200|1
8205300|3
8205400|0
8205500|3
8205600|0
8205700|8
8205800|5
8205900|5
8100600|0
8100600O|0
8150600|0
8300600|306
8300600T|6
8250600|0
8100600ML|24
F1101127|0
8100610|1217
8150610|1264
8300610|139
8100620|137
8150620|855
8150625|247
F1101131|0
8100630|235
8150630|652
8100640|574
8150640|1144
8100650|0
8150650|0
8300650|0
8300650T|75
8100660|1052
8150660|1332
8100670|1200
8150670|1100
8100680|406
8150680|0
8100690|2292
8150690|756
8206000|0
8100700|0
8100700O|0
8150700|0
8300700|35
8300700T|186
8250700|0
8100710|1302
8150710|72
8100720|886
8150720|4
8150725|1264
8100730|1800
8150730|652
8300730|27
8100740|1564
8150740|721
8100750|491
8150750|30
8300750|151
8300750T|368
8100760|1532
8150760|851
8100770|1474
8150770|1137
8150775|44
8100780|1821
8150780|560
8100790|1480
8150790|483
8100716|0
8150716|0
8200716|36
8100732|0
8150732|0
8100764|188
8150764|2852
8100078|1
8150078|0
8200078|0
8100800|0
8150800|0
8300800|0
8300800T|0
8100810|414
8150810|448
8100820|0
8150820|436
8150825|0
8100830|531
8150830|463
8100840|481
8150840|794
8200840|23
8100850|1914
8150850|2
8300850|8
8300850T|104
8250850|0
8100860|649
8150860|564
8100870|464
8150870|580
8150875|53
8100880|514
8150880|560
8100890|885
8150890|602
8100900|0
8100900O|0
8150900|0
8300900|0
8300900T|158
8250900|0
8100910|576
8150910|228
8100920|68
8150920|108
8150925|5
8100930|492
8150930|280
8100940|387
8150940|339
8100950|125
8150950|0
8300950|86
8300950T|122
8100960|308
8150960|245
8100970|278
8150970|211
8150975|4
8100980|0
8150980|134
8100990|512
8150990|255
8100916|0
8150916|0
8200916|7
8200916O|42
8100932|3924
8150932|177
8100964|0
8150964|0
8430250|0
8420330|0
8430330|0
8440390|0
8420390|0
8450390|0
8440410|0
8420410|0
8450410|0
8420420|0
8440450|0
8420480|0
8420490|0
8420510|0
F1103039|0
F1103048|0
F1103049|0
F1103051|0
F1103061|0
MCD0010150TL|0
MCD0011000|3
MCD0011000TL|0
MCD0011000T|0
MCD0041000T|0
MCD0051000|0
MCD0021000TL|0
MCD0011010|0
MCD0011010TL|0
MCD0011020|0
MCD0041020TL|31
MCD0051020TL|0
MCD0011030|0
MCD0011040|0
MCD0011050|3
MCD0011050TL|0
MCD0041050|0
301180|0
MCD0011060|0
MCD0041060TL|0
MCD0011070|0
MCD0011080|0
MCD0011090|0
MCD0011100|0
MCD0011100TL|0
301181|0
MCD0011110|0
MCD0011120|0
MCD0011120TL|0
MCD0011130|0
MCD0011140|0
MCD0011150|5
MCD0011150TL|0
MCD0011160|0
MCD0011170|0
MCD0011180|0
MCD0011190|0
MCD0011200|0
MCD0011200TL|0
MCD0011200T|0
MCD0051200TL|0
MCD0011210|0
MCD0011210TL|0
MCD0051250TL|0
301183|0
MCD0011300|0
MCD0011300TL|0
301184|0
MCD0011400|10
MCD0011400TL|0
301186|0
MCD0011500|0
MCD0021500|4
MCD0011580|7
MCD0011600|0
MCD0041600|0
MCD0021600TL|0
MCD0041800|1
MCD0041800TL|1
MCD0010200|8
MCD0010220|0
MCD0010230|0
MCD0010230T|0
MCD0010250|0
MCD0010250TL|0
MCD0010250T|2
MCD0010260TL|0
MCD0010270|6
MCD0010280|0
MCD0010290TL|13
MCD0012000|0
MCD0042000TL|0
MCD0042000|3
MCD0022000|2
MCD0012200|0
MCD0022200|0
MCD0012500|0
MCD0010300|0
MCD0010300TL|8
MCD0020300|0
80370300|0
MCD0010310|2
MCD0010320|0
MCD0010330|0
MCD0010330TL|0
MCD0010340|0
MCD0010340T|0
MCD0010350|26
MCD0010350TL|0
MCD0010360|8
MCD0010370|0
MCD0010380|4
MCD0010390|0
MCD0010390TL|0
MCD0010400|38
MCD0010400TL|0
MCD0010400T|0
MCD0050400TL|3
80370400|0
MCD0010410|16
MCD0010410TL|0
MCD0010420|7
MCD0010420T|0
MCD0050420TL|4
MCD0010430|0
MCD0050430|0
MCD0010440|0
301167|0
MCD0010450|145
MCD0010450T|0
301168|0
MCD0010460|15
MCD0010470|2
MCD0010480|0
MCD0010480TL|0
MCD0010490|0
MCD0010500|4
MCD0010500TL|2
MCD0010500T|0
MCD0050500|0
80370500|0
MCD0010510|0
MCD0010510TL|0
MCD0050510TL|0
MCD0010520|0
MCD0010530|0
MCD0010530TL|0
MCD0010530T|0
MCD0050530TL|0
MCD0010540|0
301169|0
MCD0010550|38
MCD0010550TL|0
301170|0
MCD0010560|16
301171|0
MCD0010570|0
MCD0010580|0
MCD0010590|1
MCD0010600|62
MCD0010600TL|0
MCD0020600TL|2
MCD0010610|5
MCD0010610TL|0
MCD0010620|0
MCD0010620TL|0
301172|0
MCD0010630|15
MCD0010640|0
300963|0
MCD0010650|64
MCD0010650TL|0
MCD0040650|0
MCD0040650TL|3
MCD0050650TL|0
MCD0010660|0
MCD0010660TL|0
MCD0010670|1
MCD0010680|0
MCD0010680TL|0
MCD0010690|0
MCD0010700|52
MCD0040700TL|0
MCD0050700TL|0
MCD0010710|4
MCD0010720|0
MCD0010720TL|0
301173|0
MCD0010730|12
MCD0010740|0
MCD0010750|60
MCD0050750|8
MCD0050750TL|29
MCD0010760|0
MCD0010770|0
MCD0010780|4
MCD0010790|8
MCD0010800|0
MCD0010800TL|11
MCD0010800T|0
991500090161|0
MCD0010810|0
MCD0010820|0
301174|0
MCD0010830|0
MCD0010840|0
MCD0010850|10
MCD0010850TL|0
MCD0010860|0
MCD0010860TL|0
MCD0010870|0
MCD0010870TL|0
MCD0010880|0
301176|0
MCD0010890|0
MCD0010900|19
MCD0010900TL|0
MCD0050900TL|0
MCD0010910|0
MCD0010920|0
MCD0010930|0
MCD0010940|0
MCD0010950|2
MCD0010960|0
301178|0
MCD0010970|0
MCD0010980|0
300276|0
MCD0010990|0
8701000|20
8721000|0
8701100|430
8701200|0
8721200|1315
8701300|727
8721300|328
8701400|40
8721400|186
8701600|152
8721600|307
8701900|121
8721900|137
8702200|39
8722200|136
8702500|131
8722500|146
8700300|0
8700350|0
8700400|2158
8700500|5497
8700550|2904
8700600|45
8720600|3398
8700650|7252
8720650|5369
8700700|223
8700800|345
8720800|1649
8700900|2099
8700950|2417
8720950|149
655101|8
655111|0
655112|1
655121|0
655122|0
655141|0
655142|4
655161|0
655162|0
655181|1
655182|1
655201|0
655202|0
655211|6
655231|8
655241|0
655242|0
655251|0
655252|0
655281|2
655302|4
655061|8
655062|0
655062T|10
655071|0
655072|4
655081|0
651101|1
651111|0
651121|0
651141|0
651161|0
651201|0
651231|4
651061|6
64000011|0
620011|20
6200151|0
62000121|12
64000121|0
62000141|0
64000141|0
62000181|32
64000181|25
620101|159
620102|0
640101|0
640102|66
6201051|25
6201052|0
6401051|96
6401052|4
620111|159
620112|40
640111|0
640112|69
6201151|43
6201152|0
6401151|110
6401152|0
620121|232
620121T|0
620122|0
640121|0
640122|0
6201251|121
6401251|104
6401252|20
620131|0
620132|31
640131|0
640132|21
620141|0
620141T|0
620142|28
640141|0
640142|0
620151|0
620152|19
640151|0
640152|110
630161TL|0
620161|0
62016TL|0
620162|0
640161|0
640161T|0
640162|0
640162T|0
620171|0
620172|0
640171|293
640172|0
620181|16
620182|14
640181|0
640182|112
620191|32
620192|0
640191|0
640192|0
620021|0
620022|28
640021|0
640022|0
6200251|72
6200252|0
6400251|74
6400252|0
620201|0
620202|47
640201|0
640202|21
620211|0
620212|0
640211|119
640212|64
620221|104
620222|24
640221|0
640222|14
660221|2
620231|0
620232|0
640231|85
640232|0
620241|4
620242|28
640241|7
640242|0
660241|0
660251|0
660252|4
620251|38
620252|11
640251|0
640252|0
620261|0
640261|0
640262|2
620271|0
640271|0
640281|0
620281|0
640291|0
620031|164
620032|6
640031|0
640032|106
6200351|0
6200352|0
6400351|0
6400352|2
62003161|0
64003161|51
62000381|0
64000381|0
660301|0
620301|0
640301|0
620321|0
640321|0
640322|2
640341|4
640342|2
660361|1
620361|4
640361|0
620381|2
640381|0
640382|3
620041|0
620042|12
640041|0
640042|36
6200451|138
6200452|26
6400451|144
6400452|0
660401|0
640401|0
640402|2
640421|0
640422|1
620051|0
620051T|0
620052|129
640051|0
640052|68
6200551|352
6200551T|0
6200552|28
6400551|0
6400552|7
62005161|0
64005161|66
62005321|45
64005321|212
64000581|0
620061|0
620061T|0
620062|2
620062T|148
640061|0
640062|0
6200651|209
6200652|48
6400651|15
6400652|90
620071|0
620072|30
640071|0
640072|58
6200751|375
6200752|11
6400751|153
6400752|56
64007161|7
64000781|0
620081|172
620081T|0
620082|0
640081|0
640081T|0
640082|0
6200851|236
6200852|0
6400851|0
6400852|0
6100820120|0
620091|244
620091T|0
620092|88
640091|1
640092|0
6200951|23
6200952|0
6400951|14
6400952|12
621011|13
6210151|0
62100121|0
64100121|0
62100141|18
64100141|0
62100181|0
64100181|0
621101|12
621102|13
641101|0
641102|12
6211051|0
6211052|36
6411051|31
6411052|45
621111|0
621112|9
641111|0
6211151|0
6211152|43
6411151|36
6411152|39
621121|72
621122|16
641121|0
641122|0
6211251|0
6411251|22
6411252|91
621131|9
621132|0
641131|0
641132|2
621141|0
621142|0
641141|0
641142|0
621151|0
621152|0
641151|0
641152|0
621161|0
621162|0
641161|0
641162|0
621171|0
621172|0
641171|0
641172|3
621181|42
621182|0
641181|6
641182|9
621191|8
621192|0
641191|0
641192|0
621021|0
621022|0
641021|48
641022|0
6210251|48
6210252|11
6410251|0
6410252|49
621201|0
621202|0
641201|17
641202|0
621211|0
621212|0
641211|0
641212|0
661222|15
621221|36
621222|0
641221|0
641222|0
661231|12
621231|0
621232|0
641231|0
641232|0
621241|0
621242|0
641241|0
641242|0
621251|0
621252|0
641251|0
641252|0
621281|0
621031|76
621032|0
641031|168
641032|0
6210351|0
6210352|81
6410351|23
6410352|33
62103161|0
64103161|0
62100381|76
64100381|0
64000381T|0
621301|0
621321|5
621041|331
621042|0
641041|0
641042|0
6210451|16
6210452|32
6410451|22
6410452|25
621051|0
621052|16
641051|0
641052|13
6210551|16
6210552|40
6410551|4
6410552|41
62105161|0
64105161|6
62105321|0
64105321|4
621061|0
621062|18
641061|0
641062|0
6210651|0
6210652|39
6410651|24
6410652|33
621071|7
621072|0
641071|0
641072|0
6210751|44
6210752|43
6410751|77
6410752|41
621081|22
621082|1
641081|0
641082|0
6210851|33
6210852|36
6410851|48
6410852|40
621091|49
621092|32
641091|80
641092|13
6210951|0
6210952|35
6410951|0
6410952|40
MCM0010100|0
MCM0010150|0
MCM0060150|0
MCM0011000|0
MCM0011000TL|0
MCM0061000|0
MCM0151000|0
MCM0151000TL|0
MCM0151000T|0
MCM0191000|0
MCM0191000TL|0
MCM0191000T|0
F6AV1000AWL45|0
MCM0041000|8
MCM0041000TL|0
MCM0041000T|8
MCM0161000|11
MCM0161000TL|4
MCM0011050|0
MCM0151050|0
90101|0
700007|0
500450|0
700360|0
MCM0011100|29
MCM0011100TL|0
MCM0061100|0
MCM0151100|10
MCM0151100TL|0
MCM0151100T|0
MCM0191100|0
MCM0041100|1
MCM0161100|0
MCM0011200|0
MCM0011200TL|2
MCM0011200T|6
MCM0061200|0
MCM0061200TL|0
MCM0151200|0
MCM0151200TL|1
MCM0151200T|0
MCM0191200|3
MCM0191200TL|0
MCM0191200T|0
F6AV1200AWL45|0
MCM0041200|116
MCM0041200TL|3
MCM0161200|36
700008|0
500451|0
700361|0
MCM0011300|0
MCM0151300|2
MCM0011400|10
MCM0061400|0
MCM0151400NC|0
MCM0151400|0
MCM0151400TL|0
MCM0151400T|0
MCM0191400|0
MCM0041400|0
MCM0161400|0
MCM0011500|0
MCM0151500|0
MCM0151500TL|0
MCM0011600|12
MCM0011600TL|2
MCM0011600T|0
MCM0061600|0
MCM0151600|0
MCM0151600TL|0
MCM0151600T|0
MCM0191600|0
MCM0191600TL|0
F6AV1600AWX45|0
MCM0041600|17
MCM0161600|0
500452|0
700362|0
MCM0011700|0
MCM0151700|0
MCM0011800|36
MCM0061800|0
MCM0151800|3
MCM0151800T|0
MCM0191800|0
MCM0151800TL|0
MCM0041800|0
MCM0041800TL|0
MCM0161800|0
MCM0161800T|0
MCM0011900|0
MCM0151900|0
MCM0010200|0
MCM0060200|16
MCM0150200|0
MCM0190200|12
MCM0040200|0
MCM0010250|0
MCM0150250|0
90251|0
MCM0012000|9
MCM0012000TL|2
MCM0062000|0
MCM0152000|0
MCM0152000TL|0
MCM0152000T|0
MCM0192000|0
F6AV2000AWX45|0
MCM0042000|0
MCM0162000|0
500453|0
700363|0
MCM0012200|0
MCM0062200|0
MCM0152200|0
MCM0192200|8
MCM0042200|2
MCM0162200|0
MCM0012500|0
MCM0062500|0
MCM0152500|0
MCM0152500TL|0
MCM0192500|0
F6AV2500AWX45|0
MCM0042500|1
MMC0162500|0
500454|0
700364|0
90023|1
MCM0010300|115
MCM0010300TL|0
MCM0060300|1
MCM0060300TL|0
MCM0150300|0
MCM0190300|49
MCM0190300TL|7
MCM0040300|0
MCM0040300TL|72
MCM0160300|0
MCM0010350|0
MCM0010350T|18
MCM0060350|0
MCM0060350TL|3
MMC0150350|0
MCM0150350TL|0
MCM0150350T|0
MCM0040350|0
MCM0160350|0
MCM0010400|0
MCM0010400TL|0
MCM0060400|0
MCM0150400|0
MCM0150400TL|2
MCM0190400|0
MCM0190400TL|0
MCM0190400T|0
MCM0040400|8
MCM0040400TL|4
MCM0040400T|5
MCM0160400|0
MCM0160400TL|0
MCM0010450|25
MCM0150450|44
MCM0150450T|0
MCM0190450|0
MCM0040450|1
MCM0040450TL|4
MCM0160450|0
500334|0
700065|0
MCM0010500|37
MCM0010500TL|0
MCM0010500T|0
MCM0060500|2
MCM0150500|28
MCM0150500TL|13
MCM0190500|4
MCM0190500TL|0
MCM0040500|6
MCM0040500TL|0
MCM0160500|32
MCM0160500TL|1
MCM0150550|0
700066|0
500335|0
MCM0010600|0
MCM0010600TL|0
MCM0010600T|0
MCM0060600|0
MCM0060600TL|0
MCM0060600T|0
MCM0150600|0
MCM0150600TL|0
MCM0150600T|0
MCM0190600|7
MCM0190600TL|0
MCM0040600|21
MCM0040600TL|0
MCM0040600T|0
MCM0160600|0
MCM0160600TL|0
MCM0010650|0
MCM0150650|16
500336|0
95062|0
95061|0
MCM0010700|14
MCM0060700|0
MCM0150700|2
MCM0150700TL|0
MCM0150700T|0
MCM0190700|0
MCM0190700T|0
MCM0040700|10
MCM0160700|0
MCM0010750|0
MCM0150750|27
MCM0010800|0
MCM0010800TL|39
MCM0060800|4
MCM0060800TL|0
MCM0060800T|0
MCM0150800|0
MCM0150800TL|0
MCM0150800T|0
MCM0190800|4
MCM0190800TL|0
F6AV0800AWL45|0
MCM0040800|75
MCM0040800TL|0
MCM0160800|35
MCM0010850|0
MCM0150850|0
700062|0
500445|0
90081|0
90082|0
500449|0
700359|0
MCM0010900|0
MCM0010900TL|0
MCM0060900|0
MCM0150900|11
MCM0150900TL|0
MCM0190900|3
MCM0040900|20
MCM0160900|0
MCM0010950|0
552|0
499|0
502|0
28155|0
800113|423
800213|84
800119|0
800125|0
800229|5
800501810|0
800401810|0
800870|0
800401|0
17076|0
305D0201|72
304D0201|64
303D0201|8
305D0202|14
304D0202|70
303D0202|22
303A0207|0
305A0207|15
304A0207|72
305G0207|7
304G0207|70
303G0207|8
303L0207|69
303A1625|17
305E1016|0
304E1016|0
303E1016|0
305A1020|7
304A1020|0
303A1020|0
303B1020|30
304B1020|0
305B1020|0
303C1020|0
304C1020|0
305C1020|0
305F1020|0
304F1020|0
303F1020|0
305G1020|31
304G1020|63
303G1020|42
305M1020|70
304M1020|0
303M1020|0
305H1025|12
304H1025|1
303H1025|93
303L1025|0
304L1025|0
305L1025|220
305K1005|0
304K1005|141
303K1005|148
305D1009|20
304D1009|0
303D1009|12
305J1009|0
304J1009|0
303J1009|96
305D1210|26
304D1210|2
303D1210|0
305J1210|0
304J1210|266
303J1210|64
305N1213|67
304N1213|49
303N1213|29
305E1220|33
304E1220|0
303E1220|0
305A1225|0
304A1225|0
303A1225|0
303B1225|0
304B1225|119
305B1225|0
303C1225|0
304C1225|0
305C1225|284
305F1225|0
304F1225|126
303F1225|94
305G1225|40
304G1225|10
303G1225|17
305M1225|59
304M1225|0
303M1225|0
303L1228|0
304L1228|0
305L1228|130
305H1232|10
304H1232|0
303H1232|15
305K1206|0
304K1206|20
303K1206|93
305J1613|7
304J1613|40
303J1613|18
305D1614|42
304D1614|0
303D1614|0
305N1616|0
304N1616|64
303N1616|12
305A1625|33
304A1625|123
303B1625|45
304B1625|16
305B1625|0
303C1625|71
304C1625|4
305C1625|11
305E1625|42
304E1625|6
303E1625|47
305F1625|0
304F1625|0
303F1625|29
305G1625|0
304G1625|162
303G1625|187
305M1625|0
304M1625|8
303M1625|30
303L1633|64
304L1633|8
305L1633|101
305H1636|36
304H1636|48
303H1636|63
305K1608|20
304K1608|127
303K1608|17
305D1917|38
304D1917|20
305A0210|5
304A0210|24
303A0210|9
303B0210|20
304B0210|36
305B0210|4
303C0210|0
304C0210|44
305C0210|0
305L0207|76
304L0207|66
305M0207|6
304M0207|4
303M0207|19
305K0302|69
304K0302|0
303K0302|214
305M0311|69
304M0311|0
303M0311|0
305A0313|24
304A0313|56
303A0313|35
303B0313|0
304B0313|0
305B0313|0
303C0313|0
304C0313|0
305C0313|14
305F0313|4
304F0313|0
303F0313|48
305G0313|18
304G0313|49
303G0313|0
303H0313|72
303L0313|117
304L0313|6
305L0313|69
305D0302|22
304D0302|38
303D0302|0
305J0303|45
304J0303|0
303J0303|64
305E0307|48
304E0307|4
303E0307|2
