LB-722|10.77|9.69
LB-722S|11.08|9.97
LB-724|13.70|12.33
LB-814|3.51|3.16
LB-814S|3.73|3.36
LB-816|7.13|6.41
LB-816S|7.36|6.62
LB-818|9.70|8.73
LB-818S|9.91|8.92
LB-820|13.38|12.04
LB-820S|13.62|12.25
LB-822|15.41|13.87
LB-822S|15.71|14.14
LB-906|4.24|3.82
LB-908|5.09|4.59
LM-414|3.59|3.23
LM-414S|3.83|3.44
LM-416|3.57|3.21
LM-416S|3.79|3.41
LM-416SC|4.54|4.08
LM-418|6.09|5.48
LM-418S|6.30|5.67
LM-418SC|7.09|6.38
LM-420|7.58|6.82
LM-420S|7.77|7.00
LM-420SC|8.82|7.94
LM-422|9.14|8.22
LM-422S|9.43|8.49
LM-424|13.92|12.53
LM-436|3.56|3.20
LM-436S|3.79|3.41
LM-438|5.06|4.56
LM-438S|5.28|4.75
LM-440|6.12|5.50
LM-440S|6.36|5.72
LM-442|7.78|7.00
LM-442S|8.09|7.28
LM-514|4.27|3.85
LM-514S|4.51|4.05
LM-516|5.67|5.10
LM-516S|5.89|5.30
LM-516SC|6.65|5.98
LM-518|8.07|7.27
LM-518S|8.28|7.45
LM-518SC|9.08|8.17
LM-520|11.41|10.27
LM-520S|11.65|10.48
LM-520C|12.40|11.16
LM-522|15.57|14.02
LM-522S|15.88|14.29
LM-524|18.31|16.48
LM-614|4.05|3.64
LM-614S|4.28|3.85
LM-616|4.38|3.94
LM-616S|4.60|4.14
LM-618|5.55|5.00
LM-618S|5.77|5.19
LM-618SC|6.56|5.91
LM-620|8.57|7.71
LM-620S|8.82|7.94
LM-622|10.94|9.85
LM-622S|11.25|10.13
LM-624|13.65|12.28
LM-704|4.64|4.17
LM-704S|4.86|4.38
LM-706|5.38|4.84
LM-706S|5.60|5.04
LM-708|7.08|6.37
LM-708S|7.29|6.56
LM-710|8.60|7.74
LM-710S|8.85|7.97
LM-712|11.12|10.01
LM-712S|11.42|10.28
LM-804|4.14|3.73
LM-804S|4.37|3.94
LM-806|6.67|6.00
LM-806S|6.90|6.21
LM-808|9.82|8.83
LM-808S|10.02|9.02
LM-810|13.50|12.15
LM-810S|13.74|12.37
LM-812|15.52|13.97
LM-812S|15.83|14.25
LM-814|21.25|19.12
LM-904|3.92|3.52
LM-906|5.14|4.63
LM-906S|5.36|4.82
LM-908|6.94|6.25
LM-908S|7.15|6.44
LM-910|9.92|8.92
LM-912|13.47|12.13
CL-002|0.43|0.39
CL-003|0.58|0.52
TM-005|2.25|2.03
TM-006|2.92|2.63
TM-008|3.70|3.33
TM-010|6.31|5.68
TM-012|3.54|3.18
TM-013|4.50|4.05
TM-014|4.60|4.14
TM-016|8.72|7.84
TM-018|5.17|4.65
TM-020|5.81|5.23
TM-021|9.28|8.35
TM-022|9.21|8.28
TM-023|16.44|14.79
TM-028|9.77|8.79
TM-029|13.69|12.32
TM-030|14.53|13.07
TM-031|24.15|21.74
TM-032|19.78|17.80
TM-033|23.46|21.12
TM-034|26.95|24.26
TM-036|30.93|27.84
TM-037|35.04|31.53
TM-040|49.12|44.21
TM-044|91.43|82.29
TM-100|4.80|4.32
TM-102|6.00|5.40
TM-104|7.67|6.91
TM-107|7.78|7.00
TM-108|8.70|7.83
TM-115|9.36|8.42
TM-116|10.03|9.03
TM-118|14.60|13.14
TM-122|13.26|11.93
TM-123|17.80|16.02
TM-124|20.89|18.80
TM-125|14.95|13.45
TM-127|23.18|20.86
TM-202|2.57|2.31
TM-204|2.72|2.45
TM-205|2.64|2.37
TM-208|5.57|5.01
TM-210|8.95|8.05
TM-213|14.32|12.88
TM-217|21.79|19.61
TM-226|67.22|60.50
TM-312|15.58|14.02
MC-009|50.54|45.49
MC-015|66.75|60.07
MC-010|69.62|62.65
MC-016|77.13|69.42
MC-011|99.34|89.41
MC-012|78.05|70.25
MC-013|139.70|125.73
MC-014|78.66|70.79
MC-017|114.39|102.95
MC-402|6.59|5.93
MC-403|9.55|8.59
MC-404|6.08|5.47
MC-407|8.67|7.80
MC-408|12.15|10.93
MC-409|12.55|11.30
MC-411|9.79|8.81
MC-412|11.35|10.22
MC-413|13.18|11.87
MC-414|17.23|15.51
MC-415|19.76|17.79
MC-416|26.43|23.78
MC-417|13.38|12.04
MC-419|18.27|16.44
MC-420|22.51|20.25
MC-421|27.28|24.55
MC-422|38.27|34.44
MC-425|38.28|34.45
MC-427|22.98|20.69
MC-428|32.36|29.13
MC-429|34.25|30.83
MC-430|51.35|46.21
MC-431|43.16|38.84
MC-432|49.16|44.25
MC-433|54.54|49.09
MC-435|65.99|59.39
MC-436|78.83|70.95
MC-437|109.14|98.23
MC-439|127.07|114.37
MC-441|127.60|114.84
MC-443|152.87|137.58
MC-601|2.78|2.50
MC-602|2.80|2.52
MC-604|2.52|2.27
MC-605|4.38|3.94
MC-606|5.65|5.08
MC-607|9.94|8.95
MC-608|9.05|8.15
MC-610|11.61|10.45
MC-613|18.52|16.66
MC-617|36.55|32.90
MC-618|56.26|50.63
MC-621|60.04|54.03
MC-622|84.74|76.26
MC-625|94.33|84.89
MC-704|8.17|7.35
MC-708|12.92|11.62
MC-709|18.21|16.39
MC-710|24.40|21.96
MC-712|23.38|21.04
MC-713|36.06|32.46
MC-714|38.03|34.23
MC-715|53.56|48.21
MC-719|143.50|129.15
MC-501|14.63|13.17
MC-502|11.59|10.43
MC-504|14.93|13.44
MC-505|15.66|14.09
MC-507|15.37|13.83
MC-508|17.97|16.17
MC-515|17.77|15.99
MC-516|22.14|19.93
MC-518|24.69|22.22
MC-520|24.50|22.05
MC-522|23.00|20.70
MC-524|30.33|27.30
MC-525|24.50|22.05
MC-526|28.49|25.64
MC-527|28.82|25.94
PB-801|23.05|20.74
PB-802|29.59|26.63
PB-803|29.59|26.63
PB-805|44.56|40.10
PB-806|49.76|44.78
PB-807|90.01|81.01
PB-813|40.20|36.18
PB-850|15.09|13.58
PB-851|17.52|15.77
PB-852|22.75|20.47
PB-853|26.96|24.26
PB-882|64.99|58.49
ML-001|11.77|10.59
ML-002|11.77|10.59
ML-003|11.77|10.59
ML-005|14.44|13.00
ML-006|15.01|13.51
ML-007|16.87|15.18
ML-008|18.63|16.77
ML-009|25.84|23.26
ML-010|27.03|24.33
ML-011|36.08|32.47
ML-012|49.31|44.38
ML-013|66.16|59.54
ML-014|89.32|80.39
ML-015|11.77|10.59
ML-017|11.77|10.59
ML-018|11.77|10.59
ML-020|14.44|13.00
ML-021|15.01|13.51
ML-022|16.87|15.18
ML-023|18.63|16.77
ML-024|25.84|23.26
ML-025|27.03|24.33
ML-026|36.08|32.47
ML-027|49.31|44.38
ML-028|66.16|59.54
ML-029|89.32|80.39
ML-030|11.77|10.59
ML-032|11.77|10.59
ML-033|11.77|10.59
ML-035|14.44|13.00
ML-036|15.01|13.51
ML-037|16.87|15.18
ML-038|18.63|16.77
ML-038A|12.44|11.20
ML-039|25.84|23.26
ML-039A|17.25|15.52
ML-040|27.03|24.33
ML-041|36.08|32.47
ML-042|49.31|44.38
ML-043|66.16|59.54
ML-044|89.32|80.39
ML-045|12.78|11.50
ML-046|12.78|11.50
ML-047|12.78|11.50
ML-048|12.78|11.50
ML-049|13.82|12.44
ML-050|14.46|13.01
ML-051|16.22|14.60
ML-052|18.08|16.27
ML-053|22.24|20.01
ML-054|27.09|24.38
ML-055|34.58|31.12
ML-056|45.05|40.54
ML-057|57.77|51.99
ML-058|63.15|56.83
ML-059|75.41|67.87
ML-060|13.82|12.44
ML-061|16.22|14.60
ML-062|18.08|16.27
ML-063|18.08|16.27
ML-064|22.24|20.01
ML-065|22.24|20.01
ML-066|22.24|20.01
ML-067|27.09|24.38
ML-068|27.09|24.38
ML-070|34.58|31.12
ML-071|45.05|40.54
ML-072|57.77|51.99
ML-073|63.15|56.83
ML-074|75.41|67.87
ML-075|18.83|0.00
ML-076|23.46|0.00
ML-077|35.51|0.00
ML-078|42.91|0.00
ML-079|85.92|0.00
ML-080|162.07|0.00
ML-081|14.09|0.00
ML-082|16.79|0.00
ML-083|22.10|0.00
ML-084|30.16|0.00
ML-085|57.71|0.00
ML-086|65.03|0.00
MR-001|29.03|26.13
MR-001A|19.39|17.45
MR-002|29.03|26.13
MR-002A|19.39|17.45
MR-003|31.13|28.02
MR-003A|20.77|18.70
MR-004|34.66|31.19
MR-005|34.66|31.19
MR-005A|23.13|20.82
MR-006|42.09|37.88
MR-006A|28.04|25.24
MR-007|45.66|41.10
MR-007A|30.44|27.39
MR-008|53.09|47.78
MR-008A|35.43|31.88
MR-009|71.69|64.52
MR-009A|47.75|42.97
MR-010|92.74|83.47
MR-010A|61.84|55.66
MR-011|111.16|100.04
MR-011A|74.11|66.70
MR-012|172.09|154.88
MR-012A|114.73|103.25
MR-013|248.35|223.52
MR-013A|165.58|149.02
MR-014|356.15|320.53
MR-014A|237.40|213.66
MR-015|29.03|26.13
MR-015A|19.39|17.45
MR-017|29.03|26.13
MR-017A|19.39|17.45
MR-018|31.13|28.02
MR-018A|20.77|18.70
MR-019|34.66|31.19
MR-020|34.66|31.19
MR-020A|23.13|20.82
MR-021|42.09|37.88
MR-021A|28.04|25.24
MR-022|45.66|41.10
MR-022A|30.44|27.39
MR-023|53.09|47.78
MR-023A|35.43|31.88
MR-024|71.69|64.52
MR-024A|47.75|42.97
MR-025|92.74|83.47
MR-025A|61.84|55.66
MR-026|111.16|100.04
MR-026A|74.11|66.70
MR-027|172.09|154.88
MR-027A|114.73|103.25
MR-028|248.35|223.52
MR-028A|165.58|149.02
MR-029|356.15|320.53
MR-029A|237.40|213.66
MR-033|20.77|18.70
MR-035|23.13|20.82
MR-036|28.08|25.27
MR-037|30.47|27.43
MR-038|35.33|31.80
MR-039|47.68|42.91
MR-040|61.57|55.42
MR-041|74.08|66.67
MR-042|114.73|103.25
MR-043|165.58|149.02
MR-044|237.46|213.71
MR-149|30.94|27.84
MR-045|29.03|26.13
MR-045A|19.37|17.43
MR-047|26.89|24.20
MR-047A|17.92|16.13
MR-048|31.17|28.05
MR-048A|20.77|18.70
MR-049|34.66|31.19
MR-049A|23.11|20.80
MR-050|42.02|37.82
MR-050A|28.02|25.22
MR-051|42.02|37.82
MR-051A|28.02|25.22
MR-052|53.11|47.80
MR-052A|35.41|31.87
MR-053|71.69|64.52
MR-053A|47.79|43.01
MR-054|92.84|83.55
MR-054A|61.91|55.72
MR-055|122.43|110.18
MR-055A|81.61|73.45
MR-056|159.08|143.17
MR-056A|106.04|95.44
MR-057|172.91|155.61
MR-057A|115.25|103.73
MR-058|213.78|192.40
MR-058A|142.51|128.26
MR-059|285.15|256.64
MR-059A|190.11|171.10
MR-060|23.11|20.80
MR-061|28.02|25.22
MR-062|35.41|31.87
MR-063|35.41|31.87
MR-064|47.79|43.01
MR-065|47.79|43.01
MR-066|47.79|43.01
MR-087|61.91|55.72
MR-067|61.91|55.72
MR-068|61.91|55.72
MR-069|81.61|73.45
MR-070|81.61|73.45
MR-071|106.06|95.46
MR-072|115.25|103.73
MR-073|142.51|128.26
MR-074|190.11|171.10
MR-075|43.08|0.00
MR-076|48.93|0.00
MR-077|71.11|0.00
MR-078|120.31|0.00
MR-079|207.29|0.00
MR-080|344.91|0.00
MR-104|190.76|0.00
MR-081|26.12|0.00
MR-082|38.79|0.00
MR-083|54.41|0.00
MR-084|76.90|0.00
MR-086|176.06|0.00
MMH-386|22.25|20.03
MMH-003|21.45|19.31
MMH-003S|21.92|19.73
MMH-005|21.45|19.31
MMH-005S|21.92|19.73
MMH-006|25.35|22.82
MMH-006S|25.81|23.23
MMH-007|27.78|25.00
MMH-007S|28.25|25.42
MMH-009|34.07|30.66
MMH-018|21.45|19.31
MMH-020|21.45|19.31
MMH-021|25.35|22.82
MMH-022|27.78|25.00
MMH-024|34.07|30.66
MMH-024S|34.54|31.08
MMH-036|25.35|22.82
MMH-037|27.78|25.00
MMH-038|31.93|28.74
MMH-304|84.26|75.83
MMH-303|107.67|96.90
MMH-411|181.03|162.92
MMH-412|337.43|303.69
MMH-306|24.38|21.94
MMH-312|24.38|21.94
MMH-048|21.45|19.31
MMH-049|21.45|19.31
MMH-049S|21.92|19.73
MMH-051|25.35|22.82
MMH-051S|25.81|23.23
MMH-052|27.78|25.00
MMH-052S|28.25|25.42
MMH-053|34.07|30.66
MMH-065|41.28|37.16
MMH-066|41.28|37.16
MMH-100|27.78|25.00
MMH-101|27.78|25.00
MMH-102|33.12|29.81
MMH-103|36.06|32.45
MMH-106|27.78|25.00
MMH-107|27.78|25.00
MMH-108|33.12|29.81
MMH-109|36.06|32.45
MMH-118|31.59|28.43
MMH-119|31.59|28.43
MMH-120|30.70|27.63
MMH-121|30.70|27.63
MMH-122|30.99|27.89
MMH-123|36.06|32.45
MMH-301|40.18|36.16
MMH-417|40.18|36.16
MMP-100|27.78|25.00
MMP-101|27.78|25.00
MMP-005|21.45|19.31
MMP-006|25.35|22.82
MMP-007|27.78|25.00
MMP-020|21.45|19.31
MMP-021|25.35|22.82
MMP-022|27.78|25.00
MMP-048|21.45|19.31
