158|156.00|1|60.54|1|57.66
161|439.89|1|163.62|1|155.83
166|132.08|1|51.94|1|49.47
169|194.17|1|76.26|1|72.63
170|194.17|1|76.26|1|72.63
171|388.47|1|152.76|1|145.49
172|388.47|1|152.76|1|145.49
192|38.31|10|16.09|10|15.32
193|38.31|10|16.09|10|15.32
194|38.31|10|16.09|10|15.32
195|38.31|10|16.09|10|15.32
196|38.31|10|16.09|10|15.32
200|38.31|10|16.09|10|15.32
201|38.31|10|16.09|10|15.32
206|38.31|10|16.09|10|15.32
207|38.31|10|16.09|10|15.32
208|38.31|10|16.09|10|15.32
217|57.33|10|24.07|10|22.92
240|81.42|10|33.90|10|32.29
266|32.89|1|12.10|1|11.52
267|34.06|1|13.65|1|13.00
268|30.75|1|12.39|1|11.80
272|35.58|1|15.55|1|14.81
273|36.06|1|14.99|1|14.28
275|75.67|1|30.33|1|28.89
276|37.47|1|15.58|1|14.84
278|75.47|1|30.27|1|28.83
279|72.67|1|30.14|1|28.70
280|87.50|1|36.14|1|34.42
281|98.36|1|39.60|1|37.71
282|70.11|1|29.06|1|27.68
285|144.00|1|60.63|1|57.74
287|177.06|1|75.92|1|72.30
294|31.67|1|13.18|1|12.55
296|34.47|1|14.33|1|13.65
297|36.61|1|15.21|1|14.49
298|25.00|1|10.40|1|9.90
299|25.94|1|9.87|1|9.40
300|45.19|1|17.46|1|16.63
301|61.56|1|24.43|1|23.27
302|51.53|1|17.66|1|16.82
303|34.83|1|14.26|1|13.58
304|36.19|1|14.77|1|14.07
305|37.22|1|15.48|1|14.74
306|40.69|1|16.93|1|16.12
307|92.58|1|38.49|1|36.66
308|71.67|1|28.50|1|27.14
309|64.75|1|26.74|1|25.47
310|67.78|1|27.95|1|26.62
311|77.39|1|31.41|1|29.91
312|144.83|1|62.83|1|59.84
313|144.58|1|62.92|1|59.92
314|152.14|1|66.15|1|63.00
315|168.31|1|69.98|1|66.65
320|15.94|12|6.23|12|5.93
321|30.28|12|12.09|12|11.51
322|44.97|12|18.69|12|17.80
323|79.39|6|33.01|6|31.44
325|42.72|1|16.88|1|16.08
326|67.97|1|26.96|1|25.68
327|51.97|1|20.22|1|19.26
329|80.61|1|31.50|1|30.00
330|68.03|1|27.15|1|25.86
332|208.92|1|86.87|1|82.73
333|140.75|1|58.53|1|55.74
334|132.75|1|55.20|1|52.57
335|662.00|1|275.26|1|262.15
336|660.69|1|239.72|1|228.30
337|563.17|1|211.65|1|201.57
338|533.33|1|211.07|1|201.02
342|240.25|1|91.42|1|87.07
343|299.53|1|115.76|1|110.25
345|257.83|1|98.32|1|93.64
346|298.36|1|115.91|1|110.39
347|381.53|1|155.87|1|148.45
349|339.83|1|128.14|1|122.04
350|257.83|1|114.07|1|108.64
351|438.11|1|182.18|1|173.50
352|817.47|1|317.43|1|302.31
355|456.39|1|189.77|1|180.73
356|495.14|1|202.49|1|192.85
357|904.47|1|350.65|1|333.95
360|22.22|1|6.41|1|6.10
361|52.28|1|14.02|1|13.35
363|18.39|1|5.52|1|5.26
365|53.25|1|13.99|1|13.32
370|15.64|10|5.79|10|5.51
371|32.64|1|11.12|1|10.59
372|36.53|1|12.37|1|11.78
373|52.50|1|18.91|1|18.01
374|81.97|1|27.32|1|26.02
375|138.28|1|49.61|1|47.25
376|257.25|1|93.71|1|89.25
377|30.58|1|9.86|1|9.39
378|29.19|1|9.33|1|8.89
379|37.61|1|13.90|1|13.24
380|37.17|1|13.74|1|13.09
381|23.17|1|8.57|1|8.16
382|26.78|1|10.40|1|9.90
383|27.22|1|10.06|1|9.58
384|33.94|1|13.67|1|13.02
385|48.17|1|19.13|1|18.22
386|59.33|1|23.75|1|22.62
387|71.50|1|27.52|1|26.21
389|240.64|1|90.43|1|86.12
390|511.67|1|212.76|1|202.63
391|131.78|1|48.71|1|46.39
392|236.89|1|87.56|1|83.39
393|40.64|1|14.92|1|14.21
394|55.06|1|20.35|1|19.38
395|237.97|1|88.39|1|84.18
396|248.22|1|91.02|1|86.69
397|378.42|1|139.86|1|133.20
398|697.47|1|257.79|1|245.51
399|31.17|1|10.93|1|10.41
400|63.33|1|23.35|1|22.24
401|113.53|1|43.50|1|41.43
404|5.33|20|1.97|20|1.88
409|9.25|30|3.41|30|3.25
411|17.31|30|5.95|30|5.67
415|12.33|20|4.35|20|4.14
417|24.00|20|8.20|20|7.81
419|14.33|18|4.88|18|4.65
421|14.53|18|5.38|18|5.12
423|25.14|18|8.67|18|8.26
424|40.83|12|15.10|12|14.38
429|26.64|10|9.23|10|8.79
430|37.72|10|12.95|10|12.33
431|39.69|10|13.67|10|13.02
432|60.17|6|22.24|6|21.18
433|54.33|6|18.69|6|17.80
435|73.61|6|25.38|6|24.17
438|95.67|3|32.92|3|31.35
450|17.47|20|7.27|20|6.92
453|18.36|20|6.78|20|6.46
454|20.33|20|7.51|20|7.15
461|22.17|20|8.20|20|7.81
462|23.83|20|8.81|20|8.39
466|39.69|10|16.51|10|15.72
468|30.22|10|12.57|10|11.97
471|35.36|10|13.07|10|12.45
473|52.78|10|21.95|10|20.90
478|6.39|30|2.36|30|2.25
480|9.25|20|3.42|20|3.26
482|14.50|20|5.26|20|5.01
484|23.50|20|8.45|20|8.05
487|34.22|10|12.65|10|12.05
529|21.81|30|9.06|30|8.63
531|31.47|30|13.08|30|12.46
535|32.25|20|13.41|20|12.77
537|48.33|20|20.09|20|19.13
539|37.58|18|15.62|18|14.88
541|48.33|18|20.09|18|19.13
542|62.47|18|25.98|18|24.74
543|72.11|18|29.98|18|28.55
544|99.22|12|41.25|12|39.29
545|65.83|10|24.47|10|23.30
549|69.06|10|26.31|10|25.06
550|92.31|10|34.88|10|33.22
551|103.44|10|38.50|10|36.67
552|147.83|6|54.26|6|51.68
553|120.89|6|50.43|6|48.03
554|139.28|6|56.78|6|54.08
555|157.39|6|65.84|6|62.70
557|194.47|3|78.04|3|74.32
558|228.17|3|92.75|3|88.33
561|409.17|2|147.28|2|140.27
563|399.61|2|144.34|2|137.47
565|526.36|2|189.22|2|180.21
566|28.28|20|11.76|20|11.20
568|28.89|20|12.01|20|11.44
570|36.53|20|15.18|20|14.46
573|37.36|20|15.53|20|14.79
574|43.69|20|18.18|20|17.31
581|43.58|20|18.12|20|17.26
582|51.89|20|21.57|20|20.54
586|60.06|10|28.81|10|27.44
588|61.03|10|22.56|10|21.49
590|83.56|10|30.25|10|28.81
591|70.17|10|25.98|10|24.74
593|83.03|10|30.35|10|28.90
597|4.89|30|1.81|30|1.72
598|6.78|30|2.51|30|2.39
599|10.92|30|4.03|30|3.84
600|14.86|20|5.49|20|5.23
602|24.00|20|8.87|20|8.45
603|33.33|20|13.59|20|12.94
604|28.97|20|11.77|20|11.21
607|53.47|10|19.76|10|18.82
609|81.00|10|29.94|10|28.51
610|115.75|10|42.79|10|40.75
611|91.17|8|33.69|8|32.09
612|140.00|8|51.74|8|49.28
615|149.75|2|55.36|2|52.72
617|176.06|2|65.07|2|61.97
619|235.31|2|86.97|2|82.83
625|20.92|20|7.73|20|7.36
629|32.25|20|11.92|20|11.35
633|58.33|10|21.56|10|20.53
635|94.86|6|35.06|6|33.39
642|18.00|12|5.88|12|5.60
643|18.00|12|5.88|12|5.60
644|18.00|12|5.88|12|5.60
645|18.00|12|5.88|12|5.60
646|18.00|12|5.88|12|5.60
647|18.00|12|5.88|12|5.60
648|18.00|12|5.88|12|5.60
652|18.00|12|5.88|12|5.60
654|216.64|1|70.93|1|67.55
655|18.00|12|5.88|12|5.60
656|18.00|12|5.88|12|5.60
657|18.00|12|5.88|12|5.60
658|18.00|12|5.88|12|5.60
659|18.00|12|5.88|12|5.60
660|18.00|12|5.88|12|5.60
661|18.00|12|5.88|12|5.60
667|216.64|1|70.93|1|67.55
668|18.00|12|5.88|12|5.60
669|18.00|12|5.88|12|5.60
670|18.00|12|5.88|12|5.60
671|18.00|12|5.88|12|5.60
672|18.00|12|5.88|12|5.60
673|18.00|12|5.88|12|5.60
679|18.00|12|5.88|12|5.60
680|216.64|1|70.93|1|67.55
681|18.00|12|5.88|12|5.60
682|18.00|12|5.88|12|5.60
683|18.00|12|5.88|12|5.60
684|18.00|12|5.88|12|5.60
685|18.00|12|5.88|12|5.60
686|18.00|12|5.88|12|5.60
687|18.00|12|5.88|12|5.60
693|216.64|1|70.93|1|67.55
694|49.47|1|17.58|1|16.74
695|50.39|1|18.01|1|17.15
696|51.33|1|17.93|1|17.08
697|50.58|1|17.64|1|16.80
698|54.86|1|18.87|1|17.97
699|71.64|1|26.87|1|25.59
700|73.00|1|27.46|1|26.15
701|75.89|1|28.39|1|27.04
702|84.89|1|31.72|1|30.21
703|71.42|1|26.95|1|25.67
704|84.78|1|31.64|1|30.13
705|82.72|1|30.86|1|29.39
706|112.97|1|41.45|1|39.48
707|126.72|1|46.12|1|43.92
708|127.14|1|46.45|1|44.24
709|134.39|1|49.08|1|46.74
710|134.72|1|48.97|1|46.64
711|145.00|1|52.48|1|49.98
712|148.53|1|53.26|1|50.72
713|51.83|1|18.62|1|17.73
714|51.39|1|18.36|1|17.49
715|48.39|1|17.26|1|16.44
716|49.81|1|17.36|1|16.53
717|60.17|1|21.51|1|20.49
718|54.78|1|19.23|1|18.31
719|57.06|1|19.92|1|18.97
720|59.28|1|20.64|1|19.66
721|76.33|1|28.57|1|27.21
723|80.56|1|29.96|1|28.53
724|84.83|1|31.63|1|30.12
725|77.83|1|28.70|1|27.33
726|126.58|1|46.23|1|44.03
727|134.83|1|49.00|1|46.67
728|134.61|1|48.92|1|46.59
729|134.39|1|48.75|1|46.43
730|139.53|1|50.02|1|47.64
731|59.17|1|20.57|1|19.59
733|73.97|1|27.85|1|26.52
735|74.11|1|27.81|1|26.49
736|79.36|1|29.63|1|28.22
738|78.97|1|29.76|1|28.34
739|84.67|1|31.61|1|30.10
740|76.78|1|29.06|1|27.68
741|81.72|1|30.81|1|29.34
742|124.11|1|45.13|1|42.98
743|124.22|1|45.14|1|42.99
744|133.47|1|48.34|1|46.04
745|134.08|1|48.59|1|46.28
746|54.67|1|19.25|1|18.33
747|54.69|1|19.22|1|18.30
748|55.08|1|19.48|1|18.55
749|57.92|1|20.01|1|19.06
750|70.75|1|26.61|1|25.34
751|71.06|1|26.80|1|25.52
752|74.53|1|27.93|1|26.60
753|84.22|1|31.40|1|29.90
754|79.67|1|29.69|1|28.28
756|81.39|1|30.30|1|28.86
757|113.00|1|41.52|1|39.54
759|125.67|1|45.77|1|43.59
760|133.86|1|48.73|1|46.41
761|127.67|1|45.97|1|43.78
762|141.28|1|50.87|1|48.45
763|139.92|1|49.56|1|47.20
767|45.17|1|15.08|1|14.36
769|54.61|1|19.22|1|18.30
770|57.92|1|20.01|1|19.06
771|59.33|1|20.65|1|19.67
772|72.81|1|27.36|1|26.06
773|74.11|1|27.45|1|26.14
774|72.58|1|27.29|1|25.99
776|79.00|1|29.58|1|28.17
778|79.56|1|29.86|1|28.44
780|124.89|1|45.45|1|43.29
781|125.28|1|45.69|1|43.51
782|128.50|1|46.23|1|44.03
883|5.94|30|2.24|30|2.13
884|7.47|30|2.90|30|2.76
886|9.25|30|3.68|30|3.50
888|17.33|30|6.26|30|5.96
890|9.47|20|3.51|20|3.34
891|12.11|20|4.46|20|4.25
892|12.33|20|4.57|20|4.35
894|24.06|20|8.64|20|8.23
896|13.19|18|5.12|18|4.88
898|13.19|18|5.49|18|5.23
899|24.81|18|9.21|18|8.77
900|25.17|18|9.12|18|8.69
901|40.97|12|16.31|12|15.53
906|26.64|10|9.69|10|9.23
907|37.69|10|13.59|10|12.94
908|39.75|10|14.41|10|13.72
909|60.50|6|23.97|6|22.83
910|54.25|6|19.62|6|18.69
911|61.94|6|23.29|6|22.18
912|73.78|6|26.74|6|25.47
914|84.86|3|30.69|3|29.23
915|96.00|3|34.77|3|33.11
918|134.47|2|48.74|2|46.42
922|228.81|2|90.72|2|86.40
923|11.39|20|4.74|20|4.51
925|14.11|20|5.86|20|5.58
927|17.47|20|7.26|20|6.91
930|18.33|20|7.62|20|7.26
931|20.28|20|8.43|20|8.03
938|22.17|20|9.22|20|8.78
939|23.83|20|9.90|20|9.43
941|33.17|10|13.80|10|13.14
945|30.11|10|12.53|10|11.93
946|40.47|10|16.82|10|16.02
947|47.47|10|19.74|10|18.80
948|35.25|10|14.66|10|13.96
950|52.67|10|21.90|10|20.86
953|6.31|30|2.55|30|2.43
955|6.39|30|2.66|30|2.53
956|6.53|30|2.61|30|2.49
959|14.50|20|5.52|20|5.26
961|23.50|20|8.87|20|8.45
964|34.22|10|14.20|10|13.52
968|52.06|8|21.62|8|20.59
977|176.25|2|66.71|2|63.53
990|40.92|10|15.46|10|14.72
1001|14.67|20|8.52|20|8.11
1002|21.22|20|12.39|20|11.80
1003|14.36|30|6.43|30|6.12
1006|21.39|30|9.28|30|8.84
1007|29.58|30|12.84|30|12.23
1008|30.56|30|13.71|30|13.06
1010|23.39|20|9.71|20|9.25
1011|27.11|20|11.27|20|10.73
1012|31.33|20|13.02|20|12.40
1013|41.97|20|17.10|20|16.29
1014|46.94|20|19.52|20|18.59
1015|64.33|15|26.22|15|24.97
1016|32.58|18|13.27|18|12.64
1018|41.78|18|17.37|18|16.54
1019|54.81|18|22.32|18|21.26
1020|62.44|18|25.97|18|24.73
1021|86.11|12|35.81|12|34.10
1024|93.22|10|39.47|10|37.59
1026|58.11|10|25.06|10|23.87
1027|78.81|10|33.25|10|31.67
1028|86.72|10|36.71|10|34.96
1029|125.03|6|52.96|6|50.44
1030|105.08|6|48.10|6|45.81
1031|119.72|6|54.14|6|51.56
1032|137.67|6|62.77|6|59.78
1034|166.61|3|74.46|3|70.91
1035|199.42|3|88.46|3|84.25
1036|265.78|2|118.47|2|112.83
1038|309.42|2|126.09|2|120.09
1040|310.72|2|126.61|2|120.58
1042|410.50|2|157.98|2|150.46
1044|35.61|20|16.45|20|15.67
1045|28.19|20|13.03|20|12.41
1047|35.61|20|16.44|20|15.66
1048|38.11|20|15.53|20|14.79
1050|36.44|20|15.15|20|14.43
1051|42.61|20|17.71|20|16.87
1058|42.47|20|17.63|20|16.79
1059|50.58|20|21.03|20|20.03
1061|60.11|10|26.58|10|25.31
1063|58.53|10|26.45|10|25.19
1065|59.47|10|22.83|10|21.74
1067|81.42|10|30.10|10|28.67
1068|68.36|10|24.94|10|23.75
1069|69.39|10|28.27|10|26.92
1070|80.89|10|28.96|10|27.58
1072|6.75|30|2.87|30|2.73
1073|6.83|30|2.78|30|2.65
1075|6.61|30|2.50|30|2.38
1076|10.67|30|4.35|30|4.14
1077|14.50|20|5.60|20|5.33
1078|24.19|20|9.87|20|9.40
1079|23.39|20|8.99|20|8.56
1081|28.25|20|11.52|20|10.97
1084|52.19|10|18.36|10|17.49
1088|89.00|8|36.28|8|34.55
1089|137.00|8|55.82|8|53.16
1092|146.19|2|59.57|2|56.73
1093|206.33|2|84.07|2|80.07
1096|229.69|2|93.59|2|89.13
1102|20.42|20|8.11|20|7.72
1106|31.47|20|12.81|20|12.20
1107|44.33|20|18.07|20|17.21
1108|59.39|10|24.21|10|23.06
1110|56.94|10|23.19|10|22.09
1111|87.83|10|35.78|10|34.08
1112|92.61|6|37.74|6|35.94
1113|130.44|6|53.15|6|50.62
1117|349.42|2|142.39|2|135.61
1120|59.56|1|23.36|1|22.25
1121|73.36|1|29.36|1|27.96
1122|73.36|1|29.36|1|27.96
1124|110.00|1|44.22|1|42.11
1125|124.47|1|49.37|1|47.02
1126|210.36|1|91.18|1|86.84
1132|99.28|1|39.89|1|37.99
1157|37.17|1|14.97|1|14.26
1158|43.17|1|17.39|1|16.56
1159|56.03|1|22.56|1|21.49
1160|66.39|1|26.74|1|25.47
1174|151.75|1|63.11|1|60.10
1199|30.17|1|12.90|1|12.29
1200|30.17|1|12.90|1|12.29
1201|30.17|1|12.90|1|12.29
1203|37.03|1|15.79|1|15.04
1204|38.56|1|16.45|1|15.67
1205|43.33|1|18.49|1|17.61
1206|47.86|1|20.40|1|19.43
1207|66.39|1|28.31|1|26.96
1208|69.42|1|29.62|1|28.21
1209|92.64|1|39.53|1|37.65
1210|126.58|1|54.02|1|51.45
1211|169.89|1|72.50|1|69.05
1212|229.25|1|97.84|1|93.18
1213|30.17|1|12.90|1|12.29
1215|30.17|1|12.90|1|12.29
1216|30.17|1|12.90|1|12.29
1218|37.03|1|15.79|1|15.04
1219|38.56|1|16.45|1|15.67
1220|43.33|1|18.49|1|17.61
1221|47.86|1|20.40|1|19.43
1222|66.39|1|28.31|1|26.96
1223|69.42|1|29.62|1|28.21
1224|92.64|1|39.53|1|37.65
1225|126.58|1|54.02|1|51.45
1226|169.89|1|72.50|1|69.05
1227|229.25|1|97.84|1|93.18
1228|30.17|1|12.90|1|12.29
1230|30.17|1|12.90|1|12.29
1231|30.17|1|12.90|1|12.29
1233|37.03|1|15.79|1|15.04
1234|38.56|1|16.45|1|15.67
1235|43.33|1|18.49|1|17.61
1236|47.86|1|20.40|1|19.43
1237|66.39|1|28.31|1|26.96
1238|69.42|1|29.62|1|28.21
1239|92.64|1|39.53|1|37.65
1240|126.58|1|54.02|1|51.45
1241|169.89|1|72.50|1|69.05
1242|229.25|1|97.84|1|93.18
1243|32.83|1|14.01|1|13.34
1244|32.83|1|14.01|1|13.34
1245|32.83|1|14.01|1|13.34
1246|32.83|1|14.01|1|13.34
1247|35.56|1|15.14|1|14.42
1248|41.64|1|15.86|1|15.10
1249|41.64|1|17.77|1|16.92
1250|46.44|1|19.80|1|18.86
1251|57.08|1|24.37|1|23.21
1252|69.56|1|29.67|1|28.26
1253|88.75|1|37.88|1|36.08
1254|115.67|1|49.38|1|47.03
1255|148.28|1|63.28|1|60.27
1256|162.17|1|69.20|1|65.90
1257|193.61|1|82.62|1|78.69
1258|35.53|1|15.14|1|14.42
1259|41.64|1|17.77|1|16.92
1260|46.44|1|19.80|1|18.86
1261|46.44|1|19.80|1|18.86
1262|57.08|1|24.37|1|23.21
1263|57.08|1|24.37|1|23.21
1264|57.08|1|24.37|1|23.21
1265|69.56|1|29.67|1|28.26
1266|69.56|1|29.67|1|28.26
1268|88.75|1|37.88|1|36.08
1269|115.67|1|49.38|1|47.03
1270|148.28|1|63.28|1|60.27
1271|162.17|1|69.20|1|65.90
1272|193.61|1|82.62|1|78.69
1273|43.33|1|19.58|1|0.00
1274|54.00|1|24.38|1|0.00
1275|81.75|1|36.91|1|0.00
1276|98.75|1|44.59|1|0.00
1277|197.75|1|89.29|1|0.00
1278|373.03|1|168.44|1|0.00
1279|32.39|1|14.65|1|0.00
1280|38.64|1|17.46|1|0.00
1281|50.86|1|22.97|1|0.00
1282|69.42|1|31.37|1|0.00
1283|132.83|1|59.99|1|0.00
1284|149.67|1|67.57|1|0.00
1285|74.50|1|28.91|1|27.53
1286|74.50|1|28.91|1|27.53
1287|79.94|1|31.02|1|29.54
1288|88.97|1|34.51|1|32.87
1289|88.97|1|34.51|1|32.87
1290|108.03|1|41.92|1|39.92
1291|117.25|1|45.49|1|43.32
1292|136.33|1|52.88|1|50.36
1293|184.00|1|71.40|1|68.00
1294|238.08|1|92.36|1|87.96
1295|285.33|1|110.70|1|105.43
1296|441.78|1|171.39|1|163.23
1297|637.61|1|247.35|1|235.57
1298|914.31|1|354.69|1|337.80
1299|74.50|1|28.91|1|27.53
1301|74.50|1|28.91|1|27.53
1302|79.94|1|31.02|1|29.54
1303|88.97|1|34.51|1|32.87
1304|88.97|1|34.51|1|32.87
1305|108.03|1|41.92|1|39.92
1306|117.25|1|45.49|1|43.32
1307|136.33|1|52.88|1|50.36
1308|184.00|1|71.40|1|68.00
1309|238.08|1|92.36|1|87.96
1310|285.33|1|110.70|1|105.43
1311|441.78|1|171.39|1|163.23
1312|637.61|1|247.35|1|235.57
1313|914.31|1|354.69|1|337.80
1317|53.33|1|20.69|1|19.70
1319|59.33|1|23.04|1|21.94
1320|72.11|1|27.96|1|26.63
1321|78.25|1|30.36|1|28.91
1322|90.72|1|35.19|1|33.51
1323|122.47|1|47.50|1|45.24
1324|158.11|1|61.32|1|58.40
1325|190.22|1|73.79|1|70.28
1326|294.53|1|114.26|1|108.82
1327|425.11|1|164.90|1|157.05
1328|609.64|1|236.49|1|225.23
1329|74.50|1|28.91|1|27.53
1331|74.50|1|26.79|1|25.51
1332|79.97|1|31.05|1|29.57
1333|88.97|1|34.51|1|32.87
1334|107.89|1|41.85|1|39.86
1335|107.89|1|41.85|1|39.86
1336|136.39|1|52.91|1|50.39
1337|184.00|1|71.40|1|68.00
1338|238.36|1|92.47|1|88.07
1339|314.28|1|121.93|1|116.12
1340|408.39|1|158.45|1|150.90
1341|443.89|1|172.19|1|163.99
1342|548.83|1|212.90|1|202.76
1343|732.08|1|283.99|1|270.47
1344|82.31|1|23.02|1|21.92
1345|85.42|1|27.90|1|26.57
1346|99.94|1|35.27|1|33.59
1347|99.94|1|35.27|1|33.59
1348|134.81|1|47.60|1|45.33
1349|134.81|1|47.60|1|45.33
1350|134.81|1|47.60|1|45.33
1351|167.03|1|61.65|1|58.71
1352|167.03|1|61.65|1|58.71
1353|231.39|1|81.29|1|77.42
1354|231.39|1|81.29|1|77.42
1355|356.47|1|105.64|1|100.61
1356|386.89|1|114.80|1|109.33
1357|482.53|1|141.95|1|135.19
1358|643.36|1|189.34|1|180.32
1359|99.17|1|40.70|1|0.00
1360|112.61|1|46.25|1|0.00
1361|163.67|1|67.19|1|0.00
1362|276.89|1|113.66|1|0.00
1363|477.08|1|195.86|1|0.00
1364|793.83|1|325.88|1|0.00
1365|60.11|1|24.67|1|0.00
1366|89.31|1|36.64|1|0.00
1367|125.25|1|51.41|1|0.00
1368|177.00|1|72.66|1|0.00
1370|405.25|1|166.35|1|0.00
1371|167.03|1|61.65|1|58.71
1409|33.97|1|13.63|1|12.98
1410|47.11|1|18.92|1|18.02
1446|49.72|1|19.30|1|18.38
1447|49.72|1|19.30|1|18.38
1448|53.33|1|20.69|1|19.70
1450|59.33|1|23.04|1|21.94
1451|71.97|1|27.92|1|26.59
1452|78.17|1|30.32|1|28.88
1453|90.94|1|35.29|1|33.61
1454|122.58|1|47.57|1|45.30
1455|158.75|1|61.60|1|58.67
1456|190.25|1|73.82|1|70.30
1457|294.53|1|114.26|1|108.82
1458|425.11|1|164.90|1|157.05
1459|609.47|1|236.45|1|225.19
1460|49.72|1|19.30|1|18.38
1462|49.72|1|19.30|1|18.38
1463|53.33|1|20.69|1|19.70
1465|59.33|1|23.04|1|21.94
1466|71.97|1|27.92|1|26.59
1467|78.17|1|30.32|1|28.88
1468|90.94|1|35.29|1|33.61
1469|122.58|1|47.57|1|45.30
1470|158.75|1|61.60|1|58.67
1471|190.25|1|73.82|1|70.30
1472|294.53|1|114.26|1|108.82
1473|425.11|1|164.90|1|157.05
1474|609.47|1|236.45|1|225.19
1475|49.72|1|19.29|1|18.37
1477|49.72|1|17.85|1|17.00
1478|53.33|1|20.69|1|19.70
1479|59.33|1|23.02|1|21.92
1480|71.94|1|27.90|1|26.57
1481|71.94|1|27.90|1|26.57
1482|91.00|1|35.27|1|33.59
1483|122.58|1|47.60|1|45.33
1484|158.92|1|61.65|1|58.71
1485|209.53|1|81.29|1|77.42
1486|289.97|1|105.63|1|100.60
1487|295.89|1|114.80|1|109.33
1488|365.83|1|141.95|1|135.19
1489|488.08|1|189.34|1|180.32
1491|6.08|1|2.87|1|2.73
1495|22.72|1|6.84|1|6.51
1496|52.31|1|14.32|1|13.64
1497|18.89|1|6.24|1|5.94
1498|53.25|1|14.32|1|13.64
1501|34.17|1|11.79|1|11.23
1502|38.06|1|13.02|1|12.40
1503|53.17|1|19.62|1|18.69
1504|31.25|1|10.58|1|10.08
1505|29.92|1|10.04|1|9.56
1506|38.28|1|14.14|1|13.47
1507|37.89|1|14.01|1|13.34
1514|91.50|1|30.16|1|28.72
1558|19.75|1|5.30|1|5.05
1559|25.72|1|7.12|1|6.78
1564|21.33|1|5.65|1|5.38
1565|27.25|1|7.49|1|7.13
1569|10.67|1|3.29|1|3.13
1570|12.31|1|4.22|1|4.02
1571|16.03|1|5.59|1|5.32
1572|19.58|1|6.83|1|6.50
1573|24.03|6|7.40|6|7.05
1576|11.08|1|3.79|1|3.61
1577|12.44|1|3.76|1|3.58
1578|18.97|1|6.59|1|6.28
1579|23.44|1|8.13|1|7.74
