2173|SP|1|31|Barracao|0|22222222|54|0|54|0
2236|SP|1|31|Barracao|13|22222222|54|0|54|0
752|SP|1|31|Barracao|0|22279600|54|0|54|22964039
642|SP|1|31|BARUERI|0|22314620|11|0|11|22314619
1890|SP|1|31|Baturite|0|22316949|85|22330001|85|0
537|SP|1|31|Baturite|0|22317416|85|22315239|85|22315016
766|SP|1|31|Baturite|0|22324749|85|0|85|22311039
422|SP|1|31|Bela Vista de Goias|0|22361348|62|0|62|962361348
2264|SP|1|31|Bela Vista do Paraiso|0|22367119|43|22367119|43|0
2200|SP|1|31|Belem|0|22367794|82|22367794|82|0
787|SP|1|31|Belem|0|22391939|82|297305370|82|25891914
2068|SP|1|31|Belem|0|22393094|82|0|82|0
479|SP|1|31|Belem|0|22397144|82|0|82|22397870
267|SP|1|31|Belem|0|22415211|82|0|82|22419996
1985|RJ|2|31|Belem|24|22429525|82|22433764|82|0
2016|SP|1|31|Belem|0|22432444|82|22491439|82|0
1043|SP|1|31|Belem|0|22523641|82|0|82|22523646
1956|SP|1|31|Belem|0|22545647|82|70075650|82|27423499
2252|SP|1|31|Belem|0|22563524|82|0|82|0
1562|SP|1|31|Belem|0|22565062|82|0|82|0
297|SP|1|31|Belem|0|22565122|82|0|82|0
621|SP|1|31|Belem|0|22565533|82|0|82|0
1072|SP|1|31|Belem|0|22568017|82|0|82|0
1130|RJ|2|31|Belem|0|22603019|82|25608628|82|0
1856|RJ|2|31|Belem|21|22608066|82|22608066|82|0
983|SP|1|31|Belem|0|22628200|82|993987649|82|36288432
197|SP|1|31|Belem|0|22910844|82|0|82|26948463
1392|SP|1|31|Belem|0|22916404|82|78378787|82|26953528
1930|SP|1|31|Belem|0|22921089|82|0|82|0
238|SP|1|31|Belem|0|22941000|82|0|82|961979332
1686|SP|1|31|Belem|0|22961780|82|0|82|22950146
2229|SP|1|31|Belem|0|23011015|82|0|82|0
2033|SP|1|31|Belem|0|23023000|82|23023000|82|0
1789|SP|1|31|Belem|11|23041856|82|0|82|24688870
430|SP|1|31|Belem|0|23181000|82|0|82|0
2172|SP|1|31|Belem|0|23374959|82|0|82|0
417|SP|1|31|Belem|0|966042655|82|0|82|966042655
2295|SP|1|31|Belem|0|23665547|82|23665547|82|971716319
2093|SP|1|31|Belem|0|23710888|82|23710888|82|0
2026|SP|1|31|Belem|11|23820612|82|957303657|82|0
1373|SP|1|31|Belem|0|23842429|82|966869915|82|23842429
1945|SP|1|31|Belem|0|23861162|82|0|82|0
2090|SP|1|31|Belem|11|24121610|82|0|82|0
1423|SP|1|31|Belem|11|24132000|82|0|82|24138330
15|SP|1|31|Belem|11|24132022|82|24132011|82|24132001
2050|SP|1|31|Belem|11|24143926|82|0|82|0
2300|SP|1|31|Belem|11|24218121|82|0|82|0
1849|SP|1|31|Belem|11|24252055|82|24225217|82|52302792
2136|SP|1|31|Belem|11|24323800|82|24323800|82|0
2309|SP|1|31|Belem|11|24331105|82|0|82|0
1940|SP|1|31|Belem|0|24427075|82|20871140|82|0
2062|SP|1|31|Belem|11|24427545|82|0|82|0
2156|SP|1|31|Belem|11|24460248|82|20856099|82|0
2161|SP|1|31|Belem|11|24460248|82|24460248|82|0
2054|SP|1|31|Belem|11|24559499|82|24559499|82|0
1870|SP|1|31|Belem|11|24610675|82|24610675|82|0
1772|SP|1|31|Belem|11|24682390|82|0|82|24682390
2148|SP|1|31|Belem|0|24782068|82|0|82|0
391|SP|1|31|Belem|11|24802299|82|24652364|82|24801618
1590|SP|1|31|Belem|0|24802875|82|24802875|82|0
2297|SP|1|31|Belem|11|24820222|82|0|82|0
1966|SP|1|31|Belem|11|24845207|82|993887206|82|0
2115|SP|1|31|Belem|11|24884650|82|24884650|82|0
2123|SP|1|31|Belem|0|24958161|82|0|82|0
1900|SP|1|31|Belem|0|25064142|82|0|82|0
2301|SP|1|31|Belem|0|25330205|82|0|82|0
1808|SP|1|31|Belem|0|25386722|82|0|82|0
2007|SP|1|31|Belem|0|25450118|82|25466491|82|0
1967|SP|1|31|Belem|0|25479509|82|25457815|82|0
2032|SP|1|31|Belem|0|25741539|82|25741539|82|0
1990|RJ|2|31|Belem|21|25853244|82|25897965|82|0
2313|RJ|2|31|Belem|21|25898624|82|0|82|0
1661|SP|1|31|Belem|0|25921453|82|26312372|82|26355648
2112|SP|1|31|Belem|0|26013386|82|26013386|82|0
608|SP|1|31|Belem|0|26026248|82|26026200|82|26026231
2081|SP|1|31|Belem|0|26048836|82|0|82|0
124|SP|1|31|Belem|0|26056759|82|999719223|82|26056759
1942|SP|1|31|Belem|0|26310103|82|26310103|82|0
1901|SP|1|31|Belem|0|26313563|82|29550980|82|0
1867|SP|1|31|Belem|0|26322744|82|26322745|82|0
2029|SP|1|31|Belem|0|26361155|82|0|82|0
1497|SP|1|31|Belem|0|26533397|82|0|82|26533397
381|SP|1|31|Belem|0|26827168|82|0|82|0
1817|SP|1|31|Belem|0|26829348|82|26843157|82|0
2290|SP|1|31|Belem|0|26949520|82|26949520|82|0
1968|SP|1|31|Belem|0|27020901|82|27020901|82|0
1965|SP|1|31|Belem|0|27056631|82|27056631|82|0
1927|SP|1|31|Belem|0|27145800|82|27145833|82|0
1946|SP|1|31|Belem|0|27172532|82|77544257|82|0
1904|SP|1|31|Belem|0|27251270|82|27258925|82|0
1596|SP|1|31|Belem|0|27958850|82|0|82|27053536
1132|SP|1|31|Belem|0|27962511|82|0|82|0
1954|SP|1|31|Belem|11|28393356|82|0|82|0
1756|SP|1|31|Belem|0|28429650|82|0|82|31045672
271|SP|1|31|Belem|0|29013800|82|29033804|82|29033809
2139|SP|1|31|Belem|0|29014880|82|0|82|0
2100|SP|1|31|Belem|0|29021961|82|0|82|0
721|SP|1|31|Belem|0|29033500|82|34044688|82|29033500
1511|SP|1|31|Belem|0|29035300|82|0|82|29035300
1381|SP|1|31|Belem|0|29050566|82|0|82|29050570
1987|SP|1|31|Belem|0|29052330|82|0|82|0
1380|SP|1|31|Belem|0|29147875|82|0|82|29147875
239|SP|1|31|Belem|0|29149355|82|29149377|82|22156619
2018|SP|1|31|Belem|0|29397661|82|78352255|82|0
2285|SP|1|31|Belem|0|29398278|82|29398278|82|0
2089|SP|1|31|Belem|0|29424699|82|0|82|0
596|SP|1|31|Belem|0|29507684|82|0|82|22833051
1883|SP|1|31|Belem|0|29514766|82|29514766|82|0
2181|SP|1|31|Belem|0|29517183|82|29517183|82|0
2283|SP|1|31|Belem|0|29541066|82|0|82|0
2011|SP|1|31|Belem|0|29541300|82|29541300|82|0
1906|SP|1|31|Belem|0|29541905|82|0|82|0
1742|SP|1|31|Belem|0|29542030|82|0|82|29542030
2012|SP|1|31|Belem|0|29543000|82|29550734|82|0
1696|SP|1|31|Belem|0|29543121|82|0|82|0
2057|SP|1|31|Belem|0|29544688|82|29544688|82|0
1955|SP|1|31|Belem|0|29545399|82|29546215|82|0
38|SP|1|31|Belem|0|29545400|82|0|82|29546101
1896|SP|1|31|Belem|0|29545860|82|0|82|0
2189|SP|1|31|Belem|0|29547006|82|29547006|82|0
2105|SP|1|31|Belem|11|29547671|82|0|82|0
2047|SP|1|31|Belem|0|29549725|82|29549725|82|0
1104|SP|1|31|Belem|0|29550003|82|969550004|82|29550004
2240|SP|1|31|Belem|0|29554514|82|0|82|0
1972|SP|1|31|Belem|0|29554834|82|29555680|82|0
2030|SP|1|31|Belem|0|29555900|82|29555900|82|0
2070|SP|1|31|Belem|0|29556559|82|29557600|82|0
1881|SP|1|31|Belem|0|29556610|82|29547313|82|0
1880|SP|1|31|Belem|0|29557333|82|29557333|82|0
1944|SP|1|31|Belem|0|29557599|82|29558162|82|0
2188|SP|1|31|Belem|0|29557873|82|34597573|82|0
2197|SP|1|31|Belem|0|29561000|82|29561000|82|0
2255|SP|1|31|Belem|0|29586055|82|0|82|0
988|SP|1|31|Belem|0|29596737|82|29596769|82|973292626
2311|SP|1|31|Belem|0|29597824|82|29597824|82|0
2040|SP|1|31|Belem|0|29658266|82|29658266|82|0
1137|SP|1|31|Belem|0|29670888|82|0|82|0
2284|SP|1|31|Belem|0|29671489|82|29671489|82|0
1912|SP|1|31|Belem|0|29671642|82|0|82|0
