RD-936|0|16.75|0|14.56
RE-945|0|16.75|0|14.56
RE-946|0|16.75|0|14.56
RE-946-A|0|16.75|0|14.56
RR-924|0|16.75|0|14.56
RR-925|0|16.75|0|14.56
RR-925-A|0|16.75|0|14.56
RR-926|0|16.75|0|14.56
RR-926-A|0|16.75|0|14.56
RC-955-A|0|25.09|0|21.81
RR-924-C|0|33.38|0|29.03
MO-991|0|814.13|0|740.12
MO-992|0|953.57|0|866.88
MO-993|0|986.03|0|896.39
MO-994|0|1136.37|0|1033.06
MO-984|0|1398.96|0|1271.78
MO-985|0|1560.50|0|1418.64
MP-950|0|92.58|0|84.16
MP-952|0|164.94|0|149.94
MCC-1202|0|1228.34|0|1116.67
MCC-1203|0|1899.95|0|1727.23
MCC-1204|0|1951.51|0|1774.10
H-391|0|6.55|0|5.69
H-391S|0|6.72|0|5.84
H-392|0|14.61|0|12.71
H-392S|0|14.59|0|12.69
H-394|0|6.13|0|5.33
H-394S|0|6.31|0|5.48
H-396|0|14.59|0|12.69
H-396S|0|14.58|0|12.68
H-400|0|6.17|0|5.61
H-482|0|88.58|0|80.53
H-483|0|218.12|0|198.29
H-440|0|8.98|0|8.16
H-441|0|10.37|0|9.43
H-442|0|10.38|0|9.44
H-443|0|12.68|0|11.53
H-444|0|17.16|0|15.60
H-445|0|21.19|0|19.26
H-446|0|26.84|0|24.40
H-411|0|11.52|0|10.02
H-411S|0|12.19|0|10.60
H-412|0|12.75|0|11.09
H-412S|0|13.46|0|11.70
H-413|0|19.72|0|17.15
H-413S|0|20.47|0|17.80
H-414|0|24.24|0|21.81
H-415|0|49.50|0|45.00
H-416|0|93.50|0|85.00
H-411A|0|15.36|0|13.96
H-412A|0|16.59|0|15.08
H-412AS|0|17.11|0|15.55
H-413A|0|26.38|0|23.98
H-413AS|0|27.06|0|24.60
H-414A|0|34.10|0|31.00
H-501|0|9.83|0|8.94
H-501S|0|10.56|0|9.60
H-502|0|9.32|0|8.47
H-502S|0|10.01|0|9.10
H-503|0|14.48|0|13.16
H-503S|0|15.18|0|13.80
H-504|0|14.32|0|13.02
H-504S|0|14.96|0|13.60
HL-501|0|13.39|0|12.17
HL-502|0|13.39|0|12.17
HL-503|0|18.49|0|16.81
HL-504|0|18.70|0|17.00
BRST-431|0|10.91|0|9.91
BRST-432|0|14.88|0|13.53
BRST-434|0|21.91|0|19.92
BRST-435|0|23.30|0|21.18
BRST-437|0|61.50|0|55.91
BRST-438|0|62.84|0|57.13
H-012|0|48.02|0|43.65
H-013|0|56.47|0|51.34
H-014|0|96.71|0|87.92
H-134|0|93.43|0|84.94
H-113|0|90.82|0|82.56
H-114|0|142.68|0|129.71
H-115|0|274.38|0|249.44
HT-323-B|0|161.54|0|146.85
HT-323-D|0|220.70|0|200.64
HT-324-B|0|176.72|0|160.65
HT-324-E|0|231.00|0|210.00
HT-324-C|0|242.00|0|220.00
HT-324-D|0|844.71|0|767.92
HEST-556|0|8.80|0|8.00
HEST-557|0|8.58|0|7.80
HEST-561|0|10.86|0|9.87
HEST-562|0|11.28|0|10.25
HEST-563|0|11.76|0|10.69
HEST-564|0|13.36|0|12.15
HEST-564-B|0|22.10|0|20.09
HEST-565|0|19.18|0|17.43
HEST-566|0|20.01|0|18.20
HEST-567|0|22.32|0|20.29
HJST-513|0|13.16|0|11.97
HJST-518|0|22.35|0|20.32
SU-402|0|6.45|0|5.86
SU-407|0|9.34|0|8.49
SU-409|0|13.37|0|12.15
